time,speed,baro_pressure,amb_air_temp,accelerator_pos_d,accelerator_pos_e,fuel_type,
230301_2037380.0,98,6,14.509803921568627,14.509803921568627,Electric,
230301_2037390.0,98,6,14.509803921568627,14.509803921568627,Electric,
230301_2037390.0,98,6,14.509803921568627,14.509803921568627,Electric,
230301_2037400.0,98,6,14.509803921568627,14.509803921568627,Electric,
230301_2037410.0,98,6,14.509803921568627,14.509803921568627,Electric,
230301_2037420.0,98,6,14.509803921568627,14.509803921568627,Electric,
230301_2037420.0,98,6,14.509803921568627,14.509803921568627,Electric,
230301_2037430.0,98,6,14.509803921568627,14.509803921568627,Electric,
230301_2037440.0,98,6,14.509803921568627,14.509803921568627,Electric,
230301_2037440.0,98,6,14.509803921568627,14.509803921568627,Electric,
230301_2037450.0,98,6,14.509803921568627,14.509803921568627,Electric,
230301_2037460.0,98,6,14.509803921568627,14.509803921568627,Electric,
230301_2037460.0,98,6,14.509803921568627,14.509803921568627,Electric,
230301_2037470.0,98,6,14.509803921568627,14.509803921568627,Electric,
230301_2037480.0,98,6,14.509803921568627,14.509803921568627,Electric,
230301_2037490.0,98,6,14.509803921568627,14.509803921568627,Electric,
